iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
23301,2,11,1252.08,11,1252.08,3,2,0,0.00244745,6.03093e-33,2.24381e-33,1.80237e-33,1,6.77867e-33,1.40855e-32,1,3.77723e-33
23302,2,11,1252.08,11,1252.08,3,2,9,0.00244623,5.91005e-32,2.19884e-32,1.76625e-32,1,6.64281e-32,1.38032e-31,1,3.70152e-32
23303,2,11,1252.08,11,1252.08,3,2,0,0.00244501,6.82848e-35,2.54054e-35,2.04072e-35,1,7.67511e-35,1.59483e-34,1,4.27674e-35
23304,2,11,1252.08,11,1252.08,3,2,0,0.00244378,7.31901e-34,2.72305e-34,2.18732e-34,1,8.22646e-34,1.70939e-33,1,4.58397e-34
23305,2,11,1252.08,11,1252.08,3,2,0,0.00244256,7.48132e-33,2.78343e-33,2.23583e-33,1,8.40889e-33,1.7473e-32,1,4.68563e-33
23306,2,11,1252.08,11,1252.08,3,2,9,0.00244134,7.29985e-32,2.71592e-32,2.18159e-32,1,8.20492e-32,1.70492e-31,1,4.57197e-32
23307,2,11,1252.08,11,1252.08,3,2,0,0.00244012,8.3987e-35,3.12475e-35,2.50999e-35,1,9.44001e-35,1.96156e-34,1,5.26019e-35
23308,2,11,1252.08,11,1252.08,3,2,0,0.0024389,8.96485e-34,3.33538e-34,2.67919e-34,1,1.00764e-33,2.09379e-33,1,5.61477e-34
23309,2,11,1252.08,11,1252.08,3,2,0,0.00243768,9.12656e-33,3.39554e-33,2.72751e-33,1,1.02581e-32,2.13155e-32,1,5.71605e-33
23310,2,11,1252.08,11,1252.08,3,2,9,0.00243646,8.86984e-32,3.30003e-32,2.65079e-32,1,9.96957e-32,2.0716e-31,1,5.55527e-32
23311,2,11,1252.08,11,1252.08,3,2,9,0.00243524,1.01653e-34,3.78203e-35,3.03796e-35,1,1.14257e-34,2.37417e-34,1,6.36665e-35
23312,2,11,1252.08,11,1252.08,3,2,0,0.00243403,1.33396e-37,4.96303e-38,3.98661e-38,1,1.49936e-37,3.11554e-37,1,8.35475e-38
23313,2,11,1252.08,11,1252.08,3,2,0,0.00243281,1.61978e-36,6.02641e-37,4.84079e-37,1,1.82061e-36,3.78308e-36,1,1.01448e-36
23314,2,11,1252.08,11,1252.08,3,2,0,0.00243159,1.87104e-35,6.96121e-36,5.59168e-36,1,2.10302e-35,4.3699e-35,1,1.17185e-35
23315,2,11,1252.08,11,1252.08,3,2,0,0.00243038,2.05805e-34,7.65699e-35,6.15057e-35,1,2.31321e-34,4.80668e-34,1,1.28898e-34
23316,2,11,1252.08,11,1252.08,3,2,0,0.00242916,2.15775e-33,8.02793e-34,6.44854e-34,1,2.42528e-33,5.03954e-33,1,1.35142e-33
23317,2,11,1252.08,11,1252.08,3,2,0,0.00242795,2.15842e-32,8.03043e-33,6.45054e-33,1,2.42603e-32,5.04111e-32,1,1.35184e-32
23318,2,11,1252.08,11,1252.08,3,2,0,0.00242673,2.0619e-31,7.67134e-32,6.1621e-32,1,2.31755e-31,4.81568e-31,1,1.29139e-31
23319,2,11,1252.08,11,1252.08,3,2,0,0.00242552,1.88277e-30,7.00488e-31,5.62676e-31,1,2.11621e-30,4.39732e-30,1,1.1792e-30
23320,2,11,1252.08,11,1252.08,3,2,0,0.00242431,1.64482e-29,6.11955e-30,4.91561e-30,1,1.84875e-29,3.84155e-29,1,1.03016e-29
23321,2,11,1252.08,11,1252.08,3,2,0,0.00242309,1.37597e-28,5.11932e-29,4.11216e-29,1,1.54657e-28,3.21365e-28,1,8.61785e-29
23322,2,11,1252.08,11,1252.08,3,2,0,0.00242188,1.1032e-27,4.10445e-28,3.29695e-28,1,1.23997e-27,2.57657e-27,1,6.90942e-28
23323,2,11,1252.08,11,1252.08,3,2,0,0.00242067,8.48427e-27,3.15658e-27,2.53556e-27,1,9.53619e-27,1.98154e-26,1,5.31378e-27
23324,2,11,1252.08,11,1252.08,3,2,0,0.00241946,6.26408e-26,2.33056e-26,1.87205e-26,1,7.04073e-26,1.46301e-25,1,3.92325e-26
23325,2,11,1252.08,11,1252.08,3,2,9,0.00241825,4.4436e-25,1.65325e-25,1.32799e-25,1,4.99454e-25,1.03783e-24,1,2.78307e-25
23326,2,11,1252.08,11,1252.08,3,2,0,0.00241704,3.74063e-28,1.39171e-28,1.1179e-28,1,4.20441e-28,8.73644e-28,1,2.34279e-28
23327,2,11,1252.08,11,1252.08,3,2,0,0.00241583,2.93969e-27,1.09371e-27,8.78538e-28,1,3.30416e-27,6.86579e-27,1,1.84115e-27
23328,2,11,1252.08,11,1252.08,3,2,0,0.00241463,2.21692e-26,8.24807e-27,6.62536e-27,1,2.49178e-26,5.17773e-26,1,1.38848e-26
23329,2,11,1252.08,11,1252.08,3,2,0,0.00241342,1.60565e-25,5.97382e-26,4.79855e-26,1,1.80472e-25,3.75007e-25,1,1.00563e-25
23330,2,11,1252.08,11,1252.08,3,2,0,0.00241221,1.11777e-24,4.15867e-25,3.3405e-25,1,1.25635e-24,2.61061e-24,1,7.00069e-25
23331,2,11,1252.08,11,1252.08,3,2,9,0.00241101,7.48513e-24,2.78485e-24,2.23697e-24,1,8.41318e-24,1.74819e-23,1,4.68801e-24
23332,2,11,1252.08,11,1252.08,3,2,0,0.0024098,5.95498e-27,2.21556e-27,1.77967e-27,1,6.69331e-27,1.39082e-26,1,3.72966e-27
23333,2,11,1252.08,11,1252.08,3,2,9,0.0024086,4.4279e-26,1.6474e-26,1.3233e-26,1,4.97689e-26,1.03416e-25,1,2.77324e-26
23334,2,11,1252.08,11,1252.08,3,2,0,0.00240739,3.90336e-29,1.45225e-29,1.16654e-29,1,4.38731e-29,9.11649e-29,1,2.44471e-29
23335,2,11,1252.08,11,1252.08,3,2,9,0.00240619,3.2094e-28,1.19406e-28,9.59145e-29,1,3.60732e-28,7.49573e-28,1,2.01008e-28
23336,2,11,1252.08,11,1252.08,3,2,0,0.00240498,3.1222e-31,1.16162e-31,9.33084e-32,1,3.5093e-31,7.29206e-31,1,1.95546e-31
23337,2,11,1252.08,11,1252.08,3,2,0,0.00240378,2.82739e-30,1.05193e-30,8.4498e-31,1,3.17795e-30,6.60353e-30,1,1.77082e-30
23338,2,11,1252.08,11,1252.08,3,2,0,0.00240258,2.45004e-29,9.11541e-30,7.32206e-30,1,2.75381e-29,5.7222e-29,1,1.53449e-29
23339,2,11,1252.08,11,1252.08,3,2,0,0.00240138,2.03332e-28,7.56497e-29,6.07666e-29,1,2.28542e-28,4.74892e-28,1,1.27349e-28
23340,2,11,1252.08,11,1252.08,3,2,0,0.00240018,1.61754e-27,6.01809e-28,4.8341e-28,1,1.81809e-27,3.77786e-27,1,1.01308e-27
23341,2,11,1252.08,11,1252.08,3,2,0,0.00239898,1.23451e-26,4.593e-27,3.68938e-27,1,1.38757e-26,2.88326e-26,1,7.73184e-27
23342,2,11,1252.08,11,1252.08,3,2,0,0.00239778,9.04646e-26,3.36575e-26,2.70358e-26,1,1.01681e-25,2.11285e-25,1,5.66589e-26
23343,2,11,1252.08,11,1252.08,3,2,0,0.00239658,6.37036e-25,2.3701e-25,1.90381e-25,1,7.16019e-25,1.48783e-24,1,3.98982e-25
23344,2,11,1252.08,11,1252.08,3,2,0,0.00239538,4.31416e-24,1.60509e-24,1.28931e-24,1,4.84905e-24,1.00759e-23,1,2.702e-24
23345,2,11,1252.08,11,1252.08,3,2,0,0.00239418,2.81198e-23,1.0462e-23,8.40375e-24,1,3.16063e-23,6.56754e-23,1,1.76117e-23
23346,2,11,1252.08,11,1252.08,3,2,0,0.00239299,1.76542e-22,6.56826e-23,5.27603e-23,1,1.9843e-22,4.12323e-22,1,1.1057e-22
23347,2,11,1252.08,11,1252.08,3,2,0,0.00239179,1.06838e-21,3.97492e-22,3.1929e-22,1,1.20084e-21,2.49526e-21,1,6.69137e-22
23348,2,11,1252.08,11,1252.08,3,2,0,0.00239059,6.23686e-21,2.32043e-21,1.86391e-21,1,7.01014e-21,1.45665e-20,1,3.90621e-21
23349,2,11,1252.08,11,1252.08,3,2,0,0.0023894,3.51465e-20,1.30763e-20,1.05037e-20,1,3.95041e-20,8.20864e-20,1,2.20126e-20
23350,2,11,1252.08,11,1252.08,3,2,0,0.0023882,1.91328e-19,7.11838e-20,5.71793e-20,1,2.1505e-19,4.46857e-19,1,1.19831e-19
23351,2,11,1252.08,11,1252.08,3,2,0,0.00238701,1.00684e-18,3.74594e-19,3.00897e-19,1,1.13167e-18,2.35152e-18,1,6.30591e-19
23352,2,11,1252.08,11,1252.08,3,2,0,0.00238582,5.12524e-18,1.90685e-18,1.5317e-18,1,5.76069e-18,1.19703e-17,1,3.20999e-18
23353,2,11,1252.08,11,1252.08,3,2,0,0.00238462,2.52543e-17,9.39588e-18,7.54736e-18,1,2.83854e-17,5.89827e-17,1,1.5817e-17
23354,2,11,1252.08,11,1252.08,3,2,0,0.00238343,1.20532e-16,4.48441e-17,3.60216e-17,1,1.35476e-16,2.81509e-16,1,7.54905e-17
23355,2,11,1252.08,11,1252.08,3,2,0,0.00238224,5.57566e-16,2.07443e-16,1.66631e-16,1,6.26695e-16,1.30222e-15,1,3.49209e-16
23356,2,11,1252.08,11,1252.08,3,2,0,0.00238105,2.50141e-15,9.30652e-16,7.47558e-16,1,2.81155e-15,5.84217e-15,1,1.56666e-15
23357,2,11,1252.08,11,1252.08,3,2,0,0.00237986,1.08902e-14,4.05171e-15,3.25459e-15,1,1.22404e-14,2.54347e-14,1,6.82064e-15
23358,2,11,1252.08,11,1252.08,3,2,0,0.00237867,4.60374e-14,1.71282e-14,1.37585e-14,1,5.17453e-14,1.07523e-13,1,2.88337e-14
23359,2,11,1252.08,11,1252.08,3,2,0,0.00237748,1.89088e-13,7.03503e-14,5.65097e-14,1,2.12532e-13,4.41624e-13,1,1.18427e-13
23360,2,11,1252.08,11,1252.08,3,2,9,0.00237629,7.54997e-13,2.80897e-13,2.25634e-13,1,8.48605e-13,1.76333e-12,1,4.72862e-13
23361,2,11,1252.08,11,1252.08,3,2,0,0.0023751,3.61868e-16,1.34633e-16,1.08146e-16,1,4.06735e-16,8.45162e-16,1,2.26642e-16
23362,2,11,1252.08,11,1252.08,3,2,0,0.00237391,1.63755e-15,6.09252e-16,4.89389e-16,1,1.84058e-15,3.82458e-15,1,1.02561e-15
23363,2,11,1252.08,11,1252.08,3,2,0,0.00237273,7.18995e-15,2.67503e-15,2.14875e-15,1,8.08139e-15,1.67925e-14,1,4.50313e-15
23364,2,11,1252.08,11,1252.08,3,2,0,0.00237154,3.06483e-14,1.14027e-14,9.15938e-15,1,3.44482e-14,7.15807e-14,1,1.91953e-14
23365,2,11,1252.08,11,1252.08,3,2,0,0.00237035,1.26909e-13,4.72167e-14,3.79274e-14,1,1.42644e-13,2.96403e-13,1,7.94844e-14
23366,2,11,1252.08,11,1252.08,3,2,0,0.00236917,5.10785e-13,1.90038e-13,1.5265e-13,1,5.74114e-13,1.19296e-12,1,3.1991e-13
23367,2,11,1252.08,11,1252.08,3,2,0,0.00236799,1.99935e-12,7.43859e-13,5.97514e-13,1,2.24724e-12,4.66958e-12,1,1.25221e-12
23368,2,11,1252.08,11,1252.08,3,2,0,0.0023668,7.61527e-12,2.83327e-12,2.27586e-12,1,8.55945e-12,1.77859e-11,1,4.76952e-12
23369,2,11,1252.08,11,1252.08,3,2,9,0.00236562,2.82401e-11,1.05068e-11,8.43969e-12,1,3.17415e-11,6.59563e-11,1,1.76871e-11
23370,2,11,1252.08,11,1252.08,3,2,9,0.00236443,1.25897e-14,4.684e-15,3.76248e-15,1,1.41506e-14,2.94038e-14,1,7.88503e-15
23371,2,11,1252.08,11,1252.08,3,2,0,0.00236325,6.54905e-18,2.43658e-18,1.95721e-18,1,7.36103e-18,1.52956e-17,1,4.10173e-18
23372,2,11,1252.08,11,1252.08,3,2,0,0.00236207,3.21122e-17,1.19474e-17,9.59687e-18,1,3.60936e-17,7.49996e-17,1,2.01122e-17
23373,2,11,1252.08,11,1252.08,3,2,9,0.00236089,1.52529e-16,5.67484e-17,4.55839e-17,1,1.7144e-16,3.56238e-16,1,9.55301e-17
23374,2,11,1252.08,11,1252.08,3,2,0,0.00235971,8.6666e-20,3.22442e-20,2.59005e-20,1,9.74113e-20,2.02413e-19,1,5.42798e-20
23375,2,11,1252.08,11,1252.08,3,2,9,0.00235853,4.63348e-19,1.72389e-19,1.38474e-19,1,5.20796e-19,1.08217e-18,1,2.90199e-19
23376,2,11,1252.08,11,1252.08,3,2,0,0.00235735,2.95633e-22,1.09991e-22,8.83514e-23,1,3.32287e-22,6.90467e-22,1,1.85158e-22
23377,2,11,1252.08,11,1252.08,3,2,0,0.00235617,1.77073e-21,6.58803e-22,5.29192e-22,1,1.99028e-21,4.13564e-21,1,1.10903e-21
23378,2,11,1252.08,11,1252.08,3,2,0,0.00235499,1.02331e-20,3.80722e-21,3.05819e-21,1,1.15018e-20,2.38998e-20,1,6.40906e-21
23379,2,11,1252.08,11,1252.08,3,2,0,0.00235382,5.70979e-20,2.12433e-20,1.7064e-20,1,6.41771e-20,1.33355e-19,1,3.5761e-20
23380,2,11,1252.08,11,1252.08,3,2,0,0.00235264,3.07824e-19,1.14526e-19,9.19946e-20,1,3.4599e-19,7.18939e-19,1,1.92793e-19
23381,2,11,1252.08,11,1252.08,3,2,9,0.00235146,1.60454e-18,5.96972e-19,4.79525e-19,1,1.80348e-18,3.74749e-18,1,1.00494e-18
23382,2,11,1252.08,11,1252.08,3,2,0,0.00235029,9.9864e-22,3.71545e-22,2.98448e-22,1,1.12246e-21,2.33238e-21,1,6.25458e-22
23383,2,11,1252.08,11,1252.08,3,2,0,0.00234911,5.83762e-21,2.17189e-21,1.7446e-21,1,6.5614e-21,1.36341e-20,1,3.65616e-21
23384,2,11,1252.08,11,1252.08,3,2,0,0.00234794,3.29402e-20,1.22554e-20,9.84433e-21,1,3.70243e-20,7.69335e-20,1,2.06308e-20
23385,2,11,1252.08,11,1252.08,3,2,0,0.00234676,1.7955e-19,6.68019e-20,5.36595e-20,1,2.01812e-19,4.19349e-19,1,1.12454e-19
23386,2,11,1252.08,11,1252.08,3,2,0,0.00234559,9.46058e-19,3.51982e-19,2.82734e-19,1,1.06335e-18,2.20957e-18,1,5.92525e-19
23387,2,11,1252.08,11,1252.08,3,2,0,0.00234442,4.82186e-18,1.79398e-18,1.44103e-18,1,5.41969e-18,1.12617e-17,1,3.01998e-18
23388,2,11,1252.08,11,1252.08,3,2,0,0.00234325,2.37884e-17,8.85049e-18,7.10927e-18,1,2.67378e-17,5.5559e-17,1,1.48989e-17
23389,2,11,1252.08,11,1252.08,3,2,9,0.00234207,1.13672e-16,4.22917e-17,3.39713e-17,1,1.27765e-16,2.65486e-16,1,7.11937e-17
23390,2,11,1252.08,11,1252.08,3,2,0,0.0023409,6.49687e-20,2.41717e-20,1.94162e-20,1,7.30238e-20,1.51738e-19,1,4.06905e-20
23391,2,11,1252.08,11,1252.08,3,2,0,0.00233973,3.49353e-19,1.29977e-19,1.04406e-19,1,3.92668e-19,8.15933e-19,1,2.18803e-19
23392,2,11,1252.08,11,1252.08,3,2,0,0.00233856,1.81641e-18,6.75798e-19,5.42844e-19,1,2.04162e-18,4.24233e-18,1,1.13764e-18
23393,2,11,1252.08,11,1252.08,3,2,9,0.00233739,9.13788e-18,3.39976e-18,2.7309e-18,1,1.02708e-17,2.1342e-17,1,5.72314e-18
23394,2,11,1252.08,11,1252.08,3,2,9,0.00233622,5.49279e-21,2.0436e-21,1.64155e-21,1,6.17381e-21,1.28287e-20,1,3.44019e-21
23395,2,11,1252.08,11,1252.08,3,2,0,0.00233506,3.82967e-24,1.42483e-24,1.14452e-24,1,4.3045e-24,8.9444e-24,1,2.39856e-24
23396,2,11,1252.08,11,1252.08,3,2,9,0.00233389,2.50215e-23,9.30928e-24,7.47779e-24,1,2.81238e-23,5.8439e-23,1,1.56712e-23
23397,2,11,1252.08,11,1252.08,3,2,0,0.00233272,1.94318e-26,7.2296e-27,5.80727e-27,1,2.1841e-26,4.53839e-26,1,1.21703e-26
23398,2,11,1252.08,11,1252.08,3,2,0,0.00233156,1.4111e-25,5.25e-26,4.21713e-26,1,1.58605e-25,3.29569e-25,1,8.83783e-26
23399,2,11,1252.08,11,1252.08,3,2,0,0.00233039,9.84874e-25,3.66423e-25,2.94334e-25,1,1.10698e-24,2.30022e-24,1,6.16836e-25
23400,2,11,1252.08,11,1252.08,3,2,0,0.00232922,6.61192e-24,2.45997e-24,1.976e-24,1,7.4317e-24,1.54425e-23,1,4.14111e-24
23401,2,11,1252.08,11,1252.08,3,2,9,0.00232806,4.27303e-23,1.58979e-23,1.27702e-23,1,4.80282e-23,9.97989e-23,1,2.67624e-23
23402,2,11,1252.08,11,1252.08,3,2,0,0.0023269,3.28312e-26,1.22149e-26,9.81174e-27,1,3.69017e-26,7.66789e-26,1,2.05625e-26
23403,2,11,1252.08,11,1252.08,3,2,0,0.00232573,2.35926e-25,8.77764e-26,7.05075e-26,1,2.65177e-25,5.51017e-25,1,1.47763e-25
23404,2,11,1252.08,11,1252.08,3,2,9,0.00232457,1.6298e-24,6.06369e-25,4.87074e-25,1,1.83187e-24,3.80649e-24,1,1.02076e-24
23405,2,11,1252.08,11,1252.08,3,2,0,0.00232341,1.33677e-27,4.97347e-28,3.995e-28,1,1.50251e-27,3.1221e-27,1,8.37232e-28
23406,2,11,1252.08,11,1252.08,3,2,0,0.00232225,1.02412e-26,3.81025e-27,3.06063e-27,1,1.15109e-26,2.39188e-26,1,6.41416e-27
23407,2,11,1252.08,11,1252.08,3,2,9,0.00232108,7.53284e-26,2.8026e-26,2.25122e-26,1,8.46679e-26,1.75933e-25,1,4.71789e-26
23408,2,11,1252.08,11,1252.08,3,2,0,0.00231992,6.57028e-29,2.44448e-29,1.96356e-29,1,7.3849e-29,1.53452e-28,1,4.11503e-29
23409,2,11,1252.08,11,1252.08,3,2,0,0.00231876,5.34622e-28,1.98907e-28,1.59774e-28,1,6.00908e-28,1.24864e-27,1,3.34839e-28
23410,2,11,1252.08,11,1252.08,3,2,0,0.0023176,4.17159e-27,1.55204e-27,1.2467e-27,1,4.6888e-27,9.74296e-27,1,2.6127e-27
23411,2,11,1252.08,11,1252.08,3,2,0,0.00231645,3.12399e-26,1.16228e-26,9.3362e-27,1,3.51132e-26,7.29625e-26,1,1.95659e-26
23412,2,11,1252.08,11,1252.08,3,2,0,0.00231529,2.24714e-25,8.36052e-26,6.71569e-26,1,2.52576e-25,5.24832e-25,1,1.40741e-25
23413,2,11,1252.08,11,1252.08,3,2,0,0.00231413,1.55386e-24,5.78117e-25,4.6438e-25,1,1.74652e-24,3.62913e-24,1,9.73201e-25
23414,2,11,1252.08,11,1252.08,3,2,0,0.00231297,1.03371e-23,3.84594e-24,3.0893e-24,1,1.16188e-23,2.41429e-23,1,6.47424e-24
23415,2,11,1252.08,11,1252.08,3,2,0,0.00231182,6.62105e-23,2.46337e-23,1.97873e-23,1,7.44196e-23,1.54638e-22,1,4.14683e-23
23416,2,11,1252.08,11,1252.08,3,2,0,0.00231066,4.08623e-22,1.52029e-22,1.22119e-22,1,4.59287e-22,9.54361e-22,1,2.55925e-22
23417,2,11,1252.08,11,1252.08,3,2,0,0.0023095,2.43171e-21,9.0472e-22,7.26728e-22,1,2.73321e-21,5.67938e-21,1,1.523e-21
23418,2,11,1252.08,11,1252.08,3,2,0,0.00230835,1.3964e-20,5.1953e-21,4.17319e-21,1,1.56953e-20,3.26135e-20,1,8.74576e-21
23419,2,11,1252.08,11,1252.08,3,2,9,0.0023072,7.74325e-20,2.88088e-20,2.31411e-20,1,8.7033e-20,1.80848e-19,1,4.84967e-20
23420,2,11,1252.08,11,1252.08,3,2,9,0.00230604,5.12047e-23,1.90507e-23,1.53027e-23,1,5.75533e-23,1.19591e-22,1,3.207e-23
23421,2,11,1252.08,11,1252.08,3,2,0,0.00230489,3.92002e-26,1.45845e-26,1.17151e-26,1,4.40604e-26,9.1554e-26,1,2.45514e-26
23422,2,11,1252.08,11,1252.08,3,2,0,0.00230374,2.80697e-25,1.04433e-25,8.38875e-26,1,3.15499e-25,6.55581e-25,1,1.75803e-25
23423,2,11,1252.08,11,1252.08,3,2,0,0.00230259,1.93236e-24,7.18935e-25,5.77494e-25,1,2.17194e-24,4.51312e-24,1,1.21025e-24
23424,2,11,1252.08,11,1252.08,3,2,0,0.00230143,1.27991e-23,4.76193e-24,3.82508e-24,1,1.4386e-23,2.9893e-23,1,8.01622e-24
23425,2,11,1252.08,11,1252.08,3,2,0,0.00230028,8.16304e-23,3.03707e-23,2.43956e-23,1,9.17513e-23,1.90652e-22,1,5.11259e-23
23426,2,11,1252.08,11,1252.08,3,2,9,0.00229913,5.01683e-22,1.86652e-22,1.4993e-22,1,5.63885e-22,1.17171e-21,1,3.14209e-22
23427,2,11,1252.08,11,1252.08,3,2,0,0.00229798,3.66932e-25,1.36517e-25,1.09659e-25,1,4.12426e-25,8.56989e-25,1,2.29813e-25
23428,2,11,1252.08,11,1252.08,3,2,9,0.00229683,2.51252e-24,9.34784e-25,7.50877e-25,1,2.82403e-24,5.86811e-24,1,1.57361e-24
23429,2,11,1252.08,11,1252.08,3,2,9,0.00229569,2.04301e-27,7.60106e-28,6.10564e-28,1,2.29632e-27,4.77157e-27,1,1.27956e-27
23430,2,11,1252.08,11,1252.08,3,2,9,0.00229454,1.91527e-30,7.12579e-31,5.72388e-31,1,2.15274e-30,4.47322e-30,1,1.19955e-30
23431,2,11,1252.08,11,1252.08,3,2,0,0.00229339,2.06419e-33,7.67986e-34,6.16894e-34,1,2.32012e-33,4.82103e-33,1,1.29283e-33
23432,2,11,1252.08,11,1252.08,3,2,0,0.00229224,2.06667e-32,7.68906e-33,6.17633e-33,1,2.3229e-32,4.82681e-32,1,1.29437e-32
23433,2,11,1252.08,11,1252.08,3,2,0,0.0022911,1.97597e-31,7.35161e-32,5.90527e-32,1,2.22096e-31,4.61498e-31,1,1.23757e-31
23434,2,11,1252.08,11,1252.08,3,2,9,0.00228995,1.80584e-30,6.71865e-31,5.39684e-31,1,2.02974e-30,4.21764e-30,1,1.13102e-30
23435,2,11,1252.08,11,1252.08,3,2,0,0.00228881,1.94855e-33,7.24958e-34,5.82332e-34,1,2.19014e-33,4.55093e-33,1,1.22039e-33
23436,2,11,1252.08,11,1252.08,3,2,0,0.00228766,1.95313e-32,7.26664e-33,5.83702e-33,1,2.19529e-32,4.56164e-32,1,1.22326e-32
23437,2,11,1252.08,11,1252.08,3,2,0,0.00228652,1.86953e-31,6.95559e-32,5.58717e-32,1,2.10132e-31,4.36638e-31,1,1.1709e-31
23438,2,11,1252.08,11,1252.08,3,2,9,0.00228538,1.71046e-30,6.36377e-31,5.11178e-31,1,1.92253e-30,3.99486e-30,1,1.07128e-30
23439,2,11,1252.08,11,1252.08,3,2,0,0.00228423,1.84763e-33,6.87411e-34,5.52172e-34,1,2.0767e-33,4.31523e-33,1,1.15719e-33
23440,2,11,1252.08,11,1252.08,3,2,0,0.00228309,1.85395e-32,6.89762e-33,5.5406e-33,1,2.08381e-32,4.32999e-32,1,1.16114e-32
23441,2,11,1252.08,11,1252.08,3,2,0,0.00228195,1.77644e-31,6.60925e-32,5.30897e-32,1,1.99669e-31,4.14896e-31,1,1.1126e-31
23442,2,11,1252.08,11,1252.08,3,2,0,0.00228081,1.62695e-30,6.05308e-31,4.86221e-31,1,1.82867e-30,3.79982e-30,1,1.01897e-30
23443,2,11,1252.08,11,1252.08,3,2,9,0.00227967,1.42548e-29,5.30352e-30,4.26012e-30,1,1.60222e-29,3.32928e-29,1,8.92793e-30
23444,2,11,1252.08,11,1252.08,3,2,0,0.00227853,1.47587e-32,5.49097e-33,4.41069e-33,1,1.65885e-32,3.44696e-32,1,9.24349e-33
23445,2,11,1252.08,11,1252.08,3,2,0,0.00227739,1.42063e-31,5.28547e-32,4.24562e-32,1,1.59677e-31,3.31795e-31,1,8.89754e-32
23446,2,11,1252.08,11,1252.08,3,2,0,0.00227625,1.30691e-30,4.86238e-31,3.90577e-31,1,1.46895e-30,3.05236e-30,1,8.18531e-31
23447,2,11,1252.08,11,1252.08,3,2,0,0.00227511,1.1501e-29,4.27896e-30,3.43713e-30,1,1.2927e-29,2.68612e-29,1,7.2032e-30
23448,2,11,1252.08,11,1252.08,3,2,0,0.00227397,9.69028e-29,3.60528e-29,2.89599e-29,1,1.08917e-28,2.26322e-28,1,6.06912e-29
23449,2,11,1252.08,11,1252.08,3,2,0,0.00227284,7.82393e-28,2.9109e-28,2.33822e-28,1,8.79397e-28,1.82732e-27,1,4.9002e-28
23450,2,11,1252.08,11,1252.08,3,2,0,0.0022717,6.05858e-27,2.2541e-27,1.81064e-27,1,6.80976e-27,1.41501e-26,1,3.79455e-27
23451,2,11,1252.08,11,1252.08,3,2,9,0.00227057,4.50338e-26,1.67549e-26,1.34586e-26,1,5.06173e-26,1.05179e-25,1,2.82051e-26
23452,2,11,1252.08,11,1252.08,3,2,0,0.00226943,3.96856e-29,1.47651e-29,1.18602e-29,1,4.4606e-29,9.26877e-29,1,2.48554e-29
23453,2,11,1252.08,11,1252.08,3,2,0,0.0022683,3.26193e-28,1.2136e-28,9.74843e-29,1,3.66636e-28,7.61841e-28,1,2.04298e-28
23454,2,11,1252.08,11,1252.08,3,2,0,0.00226716,2.57052e-27,9.56363e-28,7.68211e-28,1,2.88922e-27,6.00357e-27,1,1.60994e-27
23455,2,11,1252.08,11,1252.08,3,2,0,0.00226603,1.94373e-26,7.23165e-27,5.80891e-27,1,2.18472e-26,4.53967e-26,1,1.21737e-26
23456,2,11,1252.08,11,1252.08,3,2,0,0.00226489,1.41149e-25,5.25145e-26,4.2183e-26,1,1.58649e-25,3.2966e-25,1,8.84028e-26
23457,2,11,1252.08,11,1252.08,3,2,9,0.00226376,9.85141e-25,3.66523e-25,2.94414e-25,1,1.10728e-24,2.30085e-24,1,6.17003e-25
23458,2,11,1252.08,11,1252.08,3,2,0,0.00226263,8.16194e-28,3.03666e-28,2.43923e-28,1,9.17389e-28,1.90626e-27,1,5.1119e-28
23459,2,11,1252.08,11,1252.08,3,2,0,0.0022615,6.31498e-27,2.3495e-27,1.88726e-27,1,7.09795e-27,1.4749e-26,1,3.95514e-27
23460,2,11,1252.08,11,1252.08,3,2,0,0.00226037,4.69007e-26,1.74495e-26,1.40165e-26,1,5.27157e-26,1.09539e-25,1,2.93744e-26
23461,2,11,1252.08,11,1252.08,3,2,0,0.00225924,3.34635e-25,1.24501e-25,1.00007e-25,1,3.76124e-25,7.81557e-25,1,2.09585e-25
23462,2,11,1252.08,11,1252.08,3,2,9,0.00225811,2.29559e-24,8.54077e-25,6.86048e-25,1,2.58021e-24,5.36147e-24,1,1.43775e-24
23463,2,11,1252.08,11,1252.08,3,2,0,0.00225698,1.87e-27,6.95735e-28,5.58858e-28,1,2.10185e-27,4.36748e-27,1,1.1712e-27
23464,2,11,1252.08,11,1252.08,3,2,0,0.00225585,1.42305e-26,5.29446e-27,4.25284e-27,1,1.59948e-26,3.3236e-26,1,8.91269e-27
23465,2,11,1252.08,11,1252.08,3,2,0,0.00225472,1.03985e-25,3.86877e-26,3.10764e-26,1,1.16877e-25,2.42862e-25,1,6.51267e-26
23466,2,11,1252.08,11,1252.08,3,2,0,0.0022536,7.30206e-25,2.71674e-25,2.18226e-25,1,8.20741e-25,1.70543e-24,1,4.57335e-25
23467,2,11,1252.08,11,1252.08,3,2,9,0.00225247,4.93164e-24,1.83482e-24,1.47384e-24,1,5.54309e-24,1.15181e-23,1,3.08874e-24
