iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
1990,11,1067.38,12,1599.55,1,1,13,5649.17,2.53012e-06,0.999956,1.05699e-05,3.04563e-05,2.52757e-06,0.998946,0.00104512,6.65075e-06
1991,11,1067.38,12,1586.58,1,1,13,5646.34,2.21732e-06,0.999962,9.26579e-06,2.67042e-05,2.21535e-06,0.999075,0.000917127,5.83035e-06
1992,11,1067.38,12,1678.37,1,1,9,5643.52,1.94812e-06,0.999966,8.14319e-06,2.34738e-05,1.9466e-06,0.999186,0.000806839,5.12404e-06
1993,11,1067.38,12,1714.96,1,1,9,5640.7,1.93304e-06,0.999967,8.08248e-06,2.33038e-05,1.93155e-06,0.999191,0.000801566,5.0854e-06
1994,11,1067.38,12,1714.96,1,1,0,5637.88,1.91828e-06,0.999967,8.02304e-06,2.31373e-05,1.9168e-06,0.999197,0.000796406,5.04756e-06
1995,11,1067.38,12,1696.66,1,1,13,5635.06,2.48959e-06,0.999957,1.04155e-05,3.00431e-05,2.4871e-06,0.998956,0.00103461,6.55061e-06
1996,11,1067.38,12,1748.17,1,1,9,5632.24,2.18165e-06,0.999962,9.12979e-06,2.63402e-05,2.17973e-06,0.999084,0.000907839,5.74217e-06
1997,11,1067.38,12,1748.17,1,1,0,5629.42,2.15945e-06,0.999963,9.0395e-06,2.60852e-05,2.15758e-06,0.999092,0.000899696,5.6849e-06
1998,11,1067.38,12,1748.17,1,1,0,5626.61,2.79603e-06,0.999952,1.17076e-05,3.37915e-05,2.79287e-06,0.998824,0.00116602,7.36024e-06
1999,11,1067.38,12,1748.17,1,1,0,5623.8,3.60177e-06,0.999938,1.50857e-05,4.3551e-05,3.59653e-06,0.998484,0.00150335,9.48e-06
2000,11,1067.38,12,1822.87,1,1,9,5620.98,4.61647e-06,0.99992,1.93412e-05,5.58482e-05,4.60786e-06,0.998055,0.00192842,1.21481e-05
2001,11,1067.38,12,1650.1,1,1,13,5618.17,4.50121e-06,0.999922,1.88637e-05,5.4481e-05,4.49301e-06,0.998101,0.00188263,1.18476e-05
2002,11,1067.38,12,1650.1,1,1,0,5615.36,3.89666e-06,0.999933,1.63348e-05,4.71873e-05,3.89051e-06,0.998354,0.00163214,1.02609e-05
2003,11,1067.38,11,1405.59,1,1,13,5612.56,4.98666e-06,0.999914,2.09101e-05,6.0417e-05,4.97657e-06,0.997892,0.00209029,1.31278e-05
2004,11,1067.38,11,1365.47,1,1,13,5609.75,4.3075e-06,0.999925,1.80674e-05,5.22145e-05,4.29996e-06,0.998176,0.00180828,1.13452e-05
2005,11,1067.38,11,1419.03,1,1,9,5606.95,3.73134e-06,0.999935,1.56553e-05,4.52531e-05,3.72568e-06,0.998418,0.00156867,9.83187e-06
2006,11,1067.38,11,1425.05,1,1,9,5604.14,3.65257e-06,0.999937,1.53292e-05,4.43198e-05,3.64714e-06,0.998449,0.00153746,9.62647e-06
2007,11,1067.38,11,1332.73,1,1,13,5601.34,3.57678e-06,0.999938,1.50154e-05,4.34219e-05,3.57156e-06,0.99848,0.00150742,9.42883e-06
2008,11,1067.38,11,1356.65,1,1,9,5598.54,3.10906e-06,0.999946,1.30557e-05,3.77627e-05,3.10512e-06,0.998677,0.00131214,8.19901e-06
2009,11,1067.38,11,1403.31,1,1,9,5595.74,3.05395e-06,0.999947,1.28279e-05,3.71118e-05,3.05014e-06,0.998698,0.00129046,8.0554e-06
2010,11,1067.38,11,1375.04,1,1,13,5592.94,3.00072e-06,0.999948,1.26079e-05,3.64831e-05,2.99703e-06,0.99872,0.00126953,7.91668e-06
2011,11,1067.38,11,1375.77,1,1,9,5590.15,2.6168e-06,0.999955,1.0998e-05,3.18313e-05,2.61399e-06,0.998882,0.00110862,6.90623e-06
2012,11,1067.38,11,1273.72,1,1,13,5587.35,2.57879e-06,0.999955,1.08414e-05,3.13846e-05,2.57606e-06,0.998897,0.00109385,6.80733e-06
2013,11,1067.38,11,1273.72,1,1,0,5584.56,2.25526e-06,0.999961,9.48396e-06,2.74609e-05,2.25317e-06,0.999034,0.000957904,5.95524e-06
2014,11,1067.38,12,1254.36,1,1,9,5581.76,2.91756e-06,0.999949,1.22727e-05,3.55431e-05,2.91406e-06,0.998749,0.00124037,7.70351e-06
2015,11,1067.38,12,1429.87,1,1,9,5578.97,2.86853e-06,0.99995,1.20699e-05,3.49633e-05,2.86514e-06,0.998769,0.00122103,7.57565e-06
2016,11,1067.38,12,1529.62,1,1,9,5576.18,2.82111e-06,0.999951,1.18738e-05,3.44025e-05,2.81783e-06,0.998787,0.00120232,7.45201e-06
2017,11,1067.38,12,1576.14,1,1,9,5573.4,2.77525e-06,0.999952,1.16841e-05,3.38602e-05,2.77207e-06,0.998806,0.00118423,7.33241e-06
2018,11,1067.38,12,1576.14,1,1,0,5570.61,2.73087e-06,0.999952,1.15005e-05,3.33353e-05,2.72778e-06,0.998823,0.00116672,7.21668e-06
2019,11,1067.38,12,1641.96,1,1,9,5567.82,3.51947e-06,0.999939,1.48259e-05,4.29833e-05,3.51434e-06,0.998482,0.00150497,9.29944e-06
2020,11,1067.38,12,1677.3,1,1,9,5565.04,3.44656e-06,0.99994,1.45229e-05,4.21139e-05,3.44164e-06,0.998512,0.00147563,9.10883e-06
2021,11,1067.38,12,1740.01,1,1,9,5562.26,3.37638e-06,0.999941,1.42313e-05,4.1277e-05,3.37165e-06,0.99854,0.00144737,8.92533e-06
2022,11,1067.38,12,1701.79,1,1,13,5559.48,3.3088e-06,0.999942,1.39504e-05,4.04711e-05,3.30425e-06,0.998568,0.00142016,8.74861e-06
2023,11,1067.38,12,1662.38,1,1,13,5556.7,2.8772e-06,0.99995,1.21342e-05,3.52097e-05,2.87376e-06,0.998753,0.00123663,7.61028e-06
2024,11,1067.38,12,1601.63,1,1,13,5553.92,2.50864e-06,0.999956,1.05829e-05,3.07148e-05,2.50602e-06,0.998911,0.0010797,6.63772e-06
2025,11,1067.38,12,1700.08,1,1,9,5551.14,2.19306e-06,0.999962,9.25428e-06,2.68644e-05,2.19105e-06,0.999047,0.000945143,5.8046e-06
2026,11,1067.38,12,1730.75,1,1,9,5548.37,2.16714e-06,0.999962,9.14753e-06,2.65602e-05,2.16518e-06,0.999057,0.000935116,5.73717e-06
2027,11,1067.38,12,1732.03,1,1,9,5545.59,2.14191e-06,0.999963,9.04366e-06,2.62642e-05,2.13999e-06,0.999067,0.000925362,5.67155e-06
2028,11,1067.38,12,1593.28,1,1,13,5542.82,2.11736e-06,0.999963,8.94256e-06,2.59761e-05,2.11548e-06,0.999076,0.000915873,5.60767e-06
2029,11,1067.38,12,1689.01,1,1,9,5540.05,1.85665e-06,0.999968,7.84372e-06,2.27891e-05,1.8552e-06,0.999189,0.000804164,4.91869e-06
2030,11,1067.38,12,1689.01,1,1,0,5537.28,1.84036e-06,0.999968,7.77717e-06,2.26006e-05,1.83894e-06,0.999195,0.000798085,4.87653e-06
2031,11,1067.38,12,1689.01,1,1,0,5534.51,2.39043e-06,0.999958,1.01046e-05,2.93704e-05,2.38803e-06,0.998954,0.00103765,6.33386e-06
2032,11,1067.38,12,1710.46,1,1,9,5531.74,3.08887e-06,0.999946,1.30607e-05,3.79709e-05,3.08486e-06,0.998647,0.00134206,8.18366e-06
2033,11,1067.38,12,1672.79,1,1,13,5528.98,3.03058e-06,0.999947,1.2818e-05,3.72731e-05,3.02671e-06,0.998671,0.00131837,8.03098e-06
2034,11,1067.38,12,1807.42,1,1,9,5526.21,2.63759e-06,0.999954,1.1159e-05,3.2456e-05,2.63466e-06,0.998841,0.00114899,6.99209e-06
2035,11,1067.38,12,1807.42,1,1,0,5523.45,2.59565e-06,0.999954,1.09847e-05,3.19559e-05,2.5928e-06,0.998858,0.00113211,6.88234e-06
2036,11,1067.38,12,1857.7,1,1,9,5520.69,3.34857e-06,0.999941,1.41752e-05,4.12461e-05,3.34383e-06,0.998526,0.00146182,8.87762e-06
2037,11,1067.38,12,1801.34,1,1,13,5517.93,3.27943e-06,0.999942,1.38865e-05,4.04147e-05,3.27487e-06,0.998555,0.00143341,8.69623e-06
2038,11,1067.38,12,1801.34,1,1,0,5515.17,2.84882e-06,0.99995,1.20666e-05,3.51258e-05,2.84538e-06,0.998743,0.00124694,7.55723e-06
2039,11,1067.38,12,1801.34,1,1,0,5512.41,3.66842e-06,0.999936,1.55426e-05,4.5254e-05,3.66271e-06,0.99838,0.00160707,9.7299e-06
2040,11,1067.38,12,1907.53,1,1,9,5509.65,4.70019e-06,0.999917,1.99199e-05,5.80112e-05,4.69081e-06,0.997922,0.00206068,1.24635e-05
2041,11,1067.38,12,1907.53,1,1,9,5506.9,4.57133e-06,0.99992,1.93794e-05,5.64492e-05,4.56245e-06,0.997977,0.00200673,1.21248e-05
2042,11,1067.38,12,1777.79,1,1,13,5504.15,4.44822e-06,0.999922,1.88629e-05,5.49566e-05,4.4398e-06,0.998029,0.00195516,1.18012e-05
2043,11,1067.38,12,1661.86,1,1,13,5501.39,3.83941e-06,0.999932,1.62859e-05,4.74587e-05,3.83312e-06,0.998296,0.00169006,1.01906e-05
2044,11,1067.38,12,1661.86,1,1,0,5498.64,3.32333e-06,0.999941,1.41009e-05,4.11001e-05,3.31861e-06,0.998523,0.00146499,8.82444e-06
2045,11,1067.38,12,1572.48,1,1,13,5495.89,4.26638e-06,0.999925,1.81075e-05,5.27896e-05,4.2586e-06,0.998102,0.00188223,1.13262e-05
2046,11,1067.38,12,1642.97,1,1,9,5493.15,3.68463e-06,0.999935,1.56429e-05,4.56143e-05,3.67882e-06,0.998359,0.00162796,9.7861e-06
2047,11,1067.38,12,1540.61,1,1,13,5490.4,3.59977e-06,0.999937,1.52871e-05,4.45862e-05,3.59421e-06,0.998394,0.00159246,9.56291e-06
2048,11,1067.38,13,1616.46,1,1,9,5487.65,3.1189e-06,0.999945,1.32488e-05,3.86497e-05,3.11472e-06,0.998607,0.0013817,8.28878e-06
2049,11,1067.38,12,1681.87,1,1,13,5484.91,3.05681e-06,0.999946,1.29888e-05,3.78993e-05,3.05279e-06,0.998633,0.00135588,8.12556e-06
2050,11,1067.38,12,1704.22,1,1,9,5482.17,2.65664e-06,0.999953,1.12917e-05,3.29545e-05,2.6536e-06,0.99881,0.00118002,7.06442e-06
2051,11,1067.38,12,1764.1,1,1,9,5479.43,2.61175e-06,0.999954,1.11041e-05,3.2414e-05,2.60881e-06,0.998829,0.00116152,6.94655e-06
2052,11,1067.38,12,1775.51,1,1,9,5476.69,2.56835e-06,0.999955,1.09228e-05,3.18914e-05,2.5655e-06,0.998847,0.00114363,6.83257e-06
2053,11,1067.38,12,1821.89,1,1,9,5473.95,2.52637e-06,0.999955,1.07473e-05,3.1386e-05,2.52361e-06,0.998864,0.00112633,6.72232e-06
2054,11,1067.38,12,1837.64,1,1,9,5471.21,2.48575e-06,0.999956,1.05776e-05,3.08969e-05,2.48308e-06,0.998881,0.00110959,6.61565e-06
2055,11,1067.38,12,1837.64,1,1,0,5468.48,2.44644e-06,0.999957,1.04134e-05,3.04236e-05,2.44385e-06,0.998898,0.0010934,6.5124e-06
2056,11,1067.38,12,1846.4,1,1,9,5465.74,3.15979e-06,0.999944,1.34536e-05,3.93146e-05,3.15546e-06,0.998575,0.0014135,8.41037e-06
2057,11,1067.38,12,1846.4,1,1,0,5463.01,3.09474e-06,0.999945,1.31805e-05,3.85246e-05,3.09059e-06,0.998603,0.00138613,8.23906e-06
2058,11,1067.38,12,1856.17,1,1,9,5460.28,3.97855e-06,0.99993,1.69496e-05,4.95516e-05,3.97168e-06,0.998202,0.00178348,1.059e-05
2059,11,1067.38,12,1917.82,1,1,9,5457.55,3.87849e-06,0.999931,1.6528e-05,4.83297e-05,3.87195e-06,0.998245,0.00174082,1.03261e-05
2060,11,1067.38,12,1917.82,1,1,9,5454.82,3.78264e-06,0.999933,1.61243e-05,4.71592e-05,3.77641e-06,0.998286,0.00169994,1.00733e-05
2061,11,1067.38,12,1917.82,1,1,0,5452.09,3.69079e-06,0.999935,1.57373e-05,4.60373e-05,3.68485e-06,0.998326,0.00166076,9.831e-06
2062,11,1067.38,12,1887.2,1,1,13,5449.36,4.72828e-06,0.999916,2.0167e-05,5.90083e-05,4.71853e-06,0.997853,0.00212924,1.25913e-05
2063,11,1067.38,12,1905.73,1,1,9,5446.64,4.06982e-06,0.999928,1.73635e-05,5.08164e-05,4.06258e-06,0.99815,0.00183548,1.0843e-05
2064,11,1067.38,12,1875.14,1,1,13,5443.92,3.9646e-06,0.99993,1.69195e-05,4.95277e-05,3.95772e-06,0.998195,0.0017903,1.05652e-05
2065,11,1067.38,12,1875.14,1,1,0,5441.19,3.42387e-06,0.999939,1.46161e-05,4.27942e-05,3.41873e-06,0.998439,0.00154837,9.12817e-06
2066,11,1067.38,12,1537.41,1,1,13,5438.47,4.39286e-06,0.999922,1.87581e-05,5.49332e-05,4.3844e-06,0.997996,0.00198816,1.17088e-05
2067,11,1067.38,12,1506.88,1,1,13,5435.75,3.78543e-06,0.999933,1.6169e-05,4.73611e-05,3.77913e-06,0.99827,0.0017158,1.00944e-05
2068,11,1067.38,12,1506.88,1,1,0,5433.04,3.27136e-06,0.999942,1.39772e-05,4.095e-05,3.26665e-06,0.998503,0.00148493,8.72724e-06
2069,11,1067.38,12,1470.59,1,1,13,5430.32,4.20098e-06,0.999925,1.79544e-05,5.26133e-05,4.19321e-06,0.998076,0.00190846,1.12049e-05
2070,11,1067.38,12,1492.63,1,1,9,5427.6,3.62242e-06,0.999936,1.54862e-05,4.53905e-05,3.61664e-06,0.998339,0.00164806,9.66608e-06
2071,11,1067.38,12,1528.49,1,1,9,5424.89,3.53557e-06,0.999937,1.51193e-05,4.43246e-05,3.53005e-06,0.998376,0.00161058,9.43653e-06
2072,11,1067.38,12,1554,1,1,9,5422.18,3.45227e-06,0.999938,1.47674e-05,4.33022e-05,3.447e-06,0.998413,0.00157461,9.21633e-06
2073,11,1067.38,12,1570.23,1,1,9,5419.47,3.37234e-06,0.99994,1.44297e-05,4.2321e-05,3.36731e-06,0.998448,0.00154009,9.00502e-06
2074,11,1067.38,12,1661.87,1,1,9,5416.76,3.29561e-06,0.999941,1.41055e-05,4.1379e-05,3.2908e-06,0.998481,0.00150695,8.80215e-06
2075,11,1067.38,12,1653.48,1,1,13,5414.05,3.22192e-06,0.999943,1.37941e-05,4.04743e-05,3.21732e-06,0.998513,0.0014751,8.60729e-06
2076,11,1067.38,12,1595.01,1,1,13,5411.34,2.79152e-06,0.99995,1.19548e-05,3.50852e-05,2.78805e-06,0.99871,0.00127986,7.46035e-06
2077,11,1067.38,12,1595.01,1,1,0,5408.64,2.42529e-06,0.999957,1.03895e-05,3.04977e-05,2.42267e-06,0.998878,0.00111349,6.48393e-06
2078,11,1067.38,12,1733.43,1,1,9,5405.93,3.13301e-06,0.999944,1.34251e-05,3.94172e-05,3.12864e-06,0.998549,0.00143973,8.375e-06
2079,11,1067.38,12,1733.43,1,1,0,5403.23,3.06536e-06,0.999945,1.3139e-05,3.85855e-05,3.06117e-06,0.998578,0.00141041,8.196e-06
2080,11,1067.38,12,1734.24,1,1,9,5400.53,3.94152e-06,0.99993,1.68995e-05,4.96394e-05,3.93458e-06,0.99817,0.00181505,1.05366e-05
2081,11,1067.38,12,1808.87,1,1,9,5397.83,3.83849e-06,0.999931,1.64625e-05,4.83665e-05,3.83191e-06,0.998216,0.00176986,1.02636e-05
2082,11,1067.38,12,1808.87,1,1,0,5395.13,3.73992e-06,0.999933,1.60444e-05,4.71483e-05,3.73366e-06,0.99826,0.0017266,1.00024e-05
2083,11,1067.38,12,1717.56,1,1,13,5392.43,4.78996e-06,0.999914,2.05552e-05,6.04166e-05,4.77969e-06,0.997769,0.00221304,1.28073e-05
2084,11,1067.38,12,1684.57,1,1,13,5389.73,4.11504e-06,0.999926,1.7664e-05,5.19301e-05,4.10745e-06,0.998081,0.00190413,1.10082e-05
2085,11,1067.38,12,1684.57,1,1,0,5387.04,3.54559e-06,0.999936,1.5224e-05,4.47664e-05,3.53994e-06,0.998344,0.00164306,9.48908e-06
2086,11,1067.38,12,1835.41,1,1,9,5384.35,4.54587e-06,0.999919,1.95248e-05,5.74252e-05,4.53658e-06,0.997875,0.00210824,1.21631e-05
2087,11,1067.38,12,1797.95,1,1,13,5381.65,4.41312e-06,0.999921,1.89601e-05,5.57765e-05,4.40435e-06,0.997934,0.0020493,1.18109e-05
2088,11,1067.38,12,1769.49,1,1,13,5378.96,3.79625e-06,0.999932,1.63146e-05,4.80044e-05,3.78976e-06,0.998221,0.0017655,1.01648e-05
2089,11,1067.38,12,1772.06,1,1,9,5376.27,3.2751e-06,0.999941,1.4079e-05,4.14353e-05,3.27026e-06,0.998463,0.00152536,8.7731e-06
2090,11,1067.38,12,1717.24,1,1,13,5373.59,3.19964e-06,0.999943,1.37587e-05,4.05012e-05,3.19502e-06,0.998496,0.0014921,8.57294e-06
2091,11,1067.38,12,1717.24,1,1,0,5370.9,2.76932e-06,0.99995,1.19117e-05,3.50719e-05,2.76584e-06,0.998697,0.00129326,7.42284e-06
2092,11,1067.38,12,1728.34,1,1,9,5368.21,3.56803e-06,0.999936,1.53517e-05,4.52102e-05,3.56226e-06,0.998319,0.0016677,9.56212e-06
2093,11,1067.38,12,1738.05,1,1,9,5365.53,3.47935e-06,0.999937,1.49745e-05,4.41088e-05,3.47385e-06,0.998359,0.00162832,9.32665e-06
2094,11,1067.38,12,1738.05,1,1,0,5362.85,3.39437e-06,0.999939,1.46131e-05,4.30534e-05,3.38913e-06,0.998397,0.00159056,9.10099e-06
2095,11,1067.38,12,1738.05,1,1,0,5360.17,4.35576e-06,0.999922,1.87574e-05,5.52755e-05,4.34713e-06,0.997941,0.00204267,1.16758e-05
2096,11,1067.38,12,1738.05,1,1,0,5357.49,5.56188e-06,0.9999,2.39584e-05,7.06174e-05,5.5478e-06,0.997369,0.00261006,1.49036e-05
2097,11,1067.38,12,1738.05,1,1,0,5354.81,7.06763e-06,0.999873,3.04535e-05,8.97811e-05,7.04489e-06,0.996656,0.00331848,1.89292e-05
2098,11,1067.38,12,1774.23,1,1,9,5352.13,8.93847e-06,0.999839,3.85259e-05,0.000113604,8.90208e-06,0.995769,0.00419847,2.39241e-05
2099,11,1067.38,13,1705.94,1,1,9,5349.45,8.55642e-06,0.999846,3.689e-05,0.000108804,8.52303e-06,0.995944,0.00402465,2.29099e-05
2100,11,1067.38,13,1632.24,1,1,13,5346.78,8.19734e-06,0.999852,3.53522e-05,0.000104291,8.16665e-06,0.996109,0.00386112,2.19563e-05
2101,11,1067.38,13,1702.07,1,1,9,5344.11,6.95848e-06,0.999874,3.00182e-05,8.85746e-05,6.93633e-06,0.996691,0.00328348,1.86522e-05
2102,11,1067.38,13,1768.06,1,1,9,5341.43,6.69307e-06,0.999879,2.88817e-05,8.52395e-05,6.67254e-06,0.996813,0.0031625,1.79464e-05
2103,11,1067.38,12,1844.6,1,1,13,5338.76,6.44238e-06,0.999884,2.78081e-05,8.20886e-05,6.42334e-06,0.996928,0.00304815,1.72796e-05
2104,11,1067.38,12,1844.6,1,1,0,5336.09,5.49357e-06,0.999901,2.37195e-05,7.00346e-05,5.4797e-06,0.997376,0.00260356,1.4744e-05
2105,11,1067.38,12,1844.6,1,1,0,5333.42,6.98255e-06,0.999874,3.01573e-05,8.90621e-05,6.96013e-06,0.996663,0.00331103,1.87311e-05
2106,11,1067.38,12,1844.6,1,1,0,5330.76,8.83298e-06,0.99984,3.81604e-05,0.000112722,8.79709e-06,0.995777,0.00419006,2.36794e-05
2107,11,1067.38,12,1765.42,1,1,13,5328.09,1.11218e-05,0.999799,4.80627e-05,0.000142003,1.10649e-05,0.994682,0.00527672,2.97895e-05
2108,11,1067.38,12,1765.42,1,1,0,5325.43,9.37897e-06,0.99983,4.05429e-05,0.000119811,9.33841e-06,0.995507,0.00445888,2.51464e-05
2109,11,1067.38,12,1736.49,1,1,13,5322.77,1.17952e-05,0.999786,5.10027e-05,0.000150754,1.17311e-05,0.994348,0.00560823,3.15956e-05
2110,11,1067.38,12,1649.37,1,1,13,5320.1,9.93373e-06,0.99982,4.29662e-05,0.000127027,9.88813e-06,0.99523,0.00473303,2.66372e-05
2111,11,1067.38,12,1662.47,1,1,9,5317.44,8.39382e-06,0.999848,3.63163e-05,0.000107391,8.3612e-06,0.995962,0.00400709,2.25284e-05
2112,11,1067.38,12,1653.06,1,1,13,5314.79,8.03932e-06,0.999854,3.47927e-05,0.000102908,8.00936e-06,0.996127,0.00384322,2.15846e-05
2113,11,1067.38,12,1653.06,1,1,0,5312.13,6.82049e-06,0.999876,2.95265e-05,8.73504e-05,6.79888e-06,0.996708,0.00326641,1.83261e-05
2114,11,1067.38,12,1571.91,1,1,13,5309.47,8.63199e-06,0.999843,3.73796e-05,0.000110607,8.59736e-06,0.995833,0.00413557,2.31785e-05
2115,11,1067.38,12,1466.58,1,1,13,5306.82,7.31184e-06,0.999867,3.16721e-05,9.37388e-05,7.28695e-06,0.996464,0.00350956,1.96495e-05
2116,11,1067.38,12,1615.13,1,1,9,5304.16,6.21347e-06,0.999887,2.69223e-05,7.96981e-05,6.19546e-06,0.99699,0.00298756,1.67096e-05
2117,11,1067.38,12,1626.02,1,1,9,5301.51,5.98495e-06,0.999891,2.59398e-05,7.68063e-05,5.96823e-06,0.997096,0.00288154,1.60999e-05
2118,11,1067.38,12,1626.02,1,1,0,5298.86,5.76881e-06,0.999895,2.50103e-05,7.40702e-05,5.75324e-06,0.997198,0.00278118,1.5523e-05
2119,11,1067.38,12,1626.02,1,1,0,5296.21,7.32528e-06,0.999867,3.17676e-05,9.4103e-05,7.30017e-06,0.99644,0.00353335,1.97008e-05
2120,11,1067.38,12,1689.86,1,1,9,5293.56,9.25773e-06,0.999832,4.01599e-05,0.000118989,9.21761e-06,0.995499,0.00446693,2.48803e-05
2121,11,1067.38,13,1874.79,1,1,9,5290.92,8.84519e-06,0.999839,3.83815e-05,0.000113744,8.80852e-06,0.995693,0.00427396,2.37808e-05
2122,11,1067.38,13,1864.72,1,1,13,5288.27,8.4582e-06,0.999846,3.67131e-05,0.000108824,8.42462e-06,0.995876,0.00409275,2.27489e-05
2123,11,1067.38,13,1881.42,1,1,9,5285.63,7.16296e-06,0.99987,3.11002e-05,9.2206e-05,7.13883e-06,0.996501,0.0034724,1.92807e-05
2124,11,1067.38,13,1869.35,1,1,13,5282.98,6.87748e-06,0.999875,2.98695e-05,8.85764e-05,6.8552e-06,0.996636,0.00333857,1.85184e-05
2125,11,1067.38,13,1869.35,1,1,0,5280.34,5.84726e-06,0.999893,2.54026e-05,7.53465e-05,5.83113e-06,0.997135,0.00284335,1.57551e-05
2126,11,1067.38,13,1968.02,1,1,9,5277.7,7.42291e-06,0.999865,3.22572e-05,9.56989e-05,7.3969e-06,0.996361,0.00361131,1.99896e-05
2127,11,1067.38,13,1968.02,1,1,0,5275.06,7.12086e-06,0.99987,3.09537e-05,9.18518e-05,7.09689e-06,0.996505,0.00346914,1.91827e-05
2128,11,1067.38,13,1968.02,1,1,0,5272.43,9.00444e-06,0.999836,3.9153e-05,0.000116207,8.9661e-06,0.995579,0.00438828,2.42399e-05
2129,11,1067.38,13,1927.14,1,1,13,5269.79,1.13334e-05,0.999793,4.92941e-05,0.000146338,1.12726e-05,0.994434,0.005524,3.04816e-05
2130,11,1067.38,13,1927.14,1,1,0,5267.16,9.53714e-06,0.999826,4.14937e-05,0.000123208,9.49403e-06,0.995307,0.0046582,2.56774e-05
2131,11,1067.38,13,1859.89,1,1,13,5264.52,1.19901e-05,0.999781,5.21814e-05,0.000154977,1.1922e-05,0.994099,0.00585673,3.22505e-05
2132,11,1067.38,13,1919.39,1,1,9,5261.89,1.0077e-05,0.999816,4.38682e-05,0.000130316,1.00288e-05,0.99503,0.00493277,2.71344e-05
2133,11,1067.38,13,1787.89,1,1,13,5259.26,9.60545e-06,0.999824,4.18278e-05,0.000124281,9.56156e-06,0.995256,0.00470881,2.58755e-05
2134,11,1067.38,13,1916.86,1,1,9,5256.63,8.10699e-06,0.999852,3.5313e-05,0.000104947,8.07566e-06,0.995988,0.00398198,2.18587e-05
2135,11,1067.38,13,1832.57,1,1,13,5254,7.76012e-06,0.999858,3.3812e-05,0.000100508,7.73138e-06,0.996154,0.00381695,2.0931e-05
2136,11,1067.38,13,1892.8,1,1,9,5251.37,6.57618e-06,0.99988,2.86618e-05,8.52177e-05,6.5555e-06,0.996735,0.00324044,1.77511e-05
2137,11,1067.38,13,1919.34,1,1,9,5248.75,6.32025e-06,0.999884,2.75545e-05,8.19431e-05,6.30112e-06,0.996858,0.00311857,1.70657e-05
2138,11,1067.38,13,1902.9,1,1,13,5246.12,6.07872e-06,0.999889,2.65093e-05,7.88521e-05,6.061e-06,0.996974,0.00300345,1.64186e-05
2139,11,1067.38,13,1886.86,1,1,13,5243.5,5.17501e-06,0.999905,2.25749e-05,6.71638e-05,5.16215e-06,0.99742,0.00256122,1.39865e-05
2140,11,1067.38,13,1749.69,1,1,13,5240.88,4.41936e-06,0.999919,1.92842e-05,5.7386e-05,4.40997e-06,0.997793,0.00219074,1.19509e-05
2141,11,1067.38,12,1708.05,1,1,13,5238.26,3.78556e-06,0.999931,1.65234e-05,4.91812e-05,3.77865e-06,0.998107,0.00187945,1.02421e-05
2142,11,1067.38,12,1749.18,1,1,9,5235.64,3.25234e-06,0.99994,1.42002e-05,4.22755e-05,3.24724e-06,0.998371,0.00161714,8.80345e-06
2143,11,1067.38,12,1749.18,1,1,0,5233.02,3.1686e-06,0.999942,1.38387e-05,4.12081e-05,3.16375e-06,0.998411,0.00157752,8.57882e-06
2144,11,1067.38,12,1749.18,1,1,0,5230.4,4.0716e-06,0.999925,1.77877e-05,5.29788e-05,4.06358e-06,0.997956,0.00202872,1.1021e-05
2145,11,1067.38,12,1846.54,1,1,9,5227.79,5.20599e-06,0.999904,2.27502e-05,6.77741e-05,5.19287e-06,0.997385,0.00259573,1.40866e-05
2146,11,1067.38,12,1846.54,1,1,0,5225.18,5.02408e-06,0.999908,2.19618e-05,6.54395e-05,5.01185e-06,0.997473,0.00250836,1.35983e-05
2147,11,1067.38,12,1676.16,1,1,13,5222.56,6.39713e-06,0.999882,2.7972e-05,8.33665e-05,6.37728e-06,0.996781,0.00319572,1.73064e-05
2148,11,1067.38,12,1694.2,1,1,9,5219.95,5.43668e-06,0.9999,2.37794e-05,7.08865e-05,5.42232e-06,0.997259,0.00272056,1.47178e-05
2149,11,1067.38,13,1491.89,1,1,9,5217.34,5.24134e-06,0.999903,2.29318e-05,6.83747e-05,5.22798e-06,0.997354,0.00262631,1.41932e-05
2150,11,1067.38,12,1495.03,1,1,13,5214.73,5.05641e-06,0.999907,2.21292e-05,6.5996e-05,5.04395e-06,0.997444,0.00253702,1.36963e-05
2151,11,1067.38,12,1495.03,1,1,0,5212.13,4.31626e-06,0.99992,1.88956e-05,5.63647e-05,4.30717e-06,0.997815,0.00216913,1.1698e-05
2152,11,1067.38,12,1392.4,1,1,13,5209.52,5.51244e-06,0.999898,2.41392e-05,7.20221e-05,5.4976e-06,0.997207,0.00277209,1.49341e-05
2153,11,1067.38,12,1462.35,1,1,9,5206.92,4.69676e-06,0.999913,2.05734e-05,6.13965e-05,4.68597e-06,0.997617,0.00236578,1.27319e-05
2154,11,1067.38,12,1327.87,1,1,13,5204.31,4.53988e-06,0.999916,1.98921e-05,5.93764e-05,4.52979e-06,0.997693,0.00228978,1.231e-05
2155,11,1067.38,12,1446.85,1,1,9,5201.71,3.88238e-06,0.999928,1.70162e-05,5.08031e-05,3.87499e-06,0.998024,0.00196122,1.05326e-05
