iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,d_weight_4,r_weight_0,r_weight_1,r_weight_2,r_weight_3
968,19,1706.66,19,1775.9,2,2,5,155.918,0.199597,0.16978,0.209051,0.207566,0.214006,0.215716,0.280645,0.253182,0.250457
969,19,1706.66,19,1751.52,4,3,5,155.887,0.198882,0.169158,0.211884,0.206827,0.213248,0.214613,0.279246,0.256947,0.249194
970,19,1706.66,19,1751.52,3,0,2,155.855,0.198206,0.168569,0.21117,0.206128,0.215927,0.213501,0.277837,0.25564,0.253023
971,19,1706.66,19,1751.52,4,3,0,155.824,0.198463,0.168775,0.211451,0.205094,0.216217,0.214068,0.277644,0.255452,0.252836
972,19,1706.66,19,1751.52,3,2,0,155.793,0.199525,0.169664,0.212589,0.206194,0.212029,0.215197,0.279145,0.256822,0.248837
973,19,1706.66,19,1747.85,3,3,5,155.762,0.200472,0.170455,0.213605,0.202426,0.213042,0.216379,0.280715,0.252684,0.250222
974,19,1706.66,19,1747.85,4,1,2,155.731,0.199711,0.169795,0.212801,0.205453,0.21224,0.21525,0.279287,0.251385,0.254078
975,19,1706.66,19,1750.78,3,3,2,155.7,0.200063,0.17008,0.213182,0.205818,0.210856,0.215817,0.277349,0.252066,0.254768
976,19,1706.66,19,1742.77,4,2,5,155.668,0.200338,0.1703,0.213483,0.204726,0.211152,0.216096,0.277743,0.252412,0.253749
977,19,1706.66,19,1742.77,1,3,0,155.637,0.199636,0.169689,0.212741,0.20401,0.213924,0.215006,0.276376,0.256129,0.252489
978,19,1706.66,19,1742.77,4,1,0,155.606,0.200082,0.167816,0.213223,0.204469,0.21441,0.216146,0.277877,0.25751,0.248467
979,19,1706.66,19,1825.17,1,2,2,155.575,0.201141,0.168689,0.214358,0.205553,0.21026,0.21768,0.272711,0.259361,0.250248
980,19,1706.66,19,1825.17,3,0,2,155.544,0.201022,0.169166,0.214238,0.205434,0.210141,0.218052,0.273208,0.258046,0.250694
981,19,1706.66,19,1816.53,4,3,5,155.513,0.201286,0.169373,0.214526,0.204395,0.210421,0.218359,0.273108,0.257943,0.25059
982,19,1706.66,19,1816.53,4,0,2,155.482,0.200563,0.16875,0.213763,0.203663,0.213262,0.217276,0.271784,0.256686,0.254254
983,19,1706.66,19,1769.38,0,0,5,155.451,0.20092,0.169036,0.214151,0.204027,0.211865,0.217566,0.271689,0.256589,0.254157
984,19,1706.66,19,1803.71,1,2,2,155.42,0.204025,0.168365,0.213326,0.203236,0.211048,0.22205,0.270137,0.255116,0.252697
985,19,1706.66,19,1752.89,2,1,5,155.388,0.203912,0.168818,0.213212,0.203123,0.210935,0.222407,0.270598,0.253875,0.25312
986,19,1706.66,19,1815.74,1,1,2,155.357,0.203213,0.168223,0.215924,0.202426,0.210215,0.221479,0.273608,0.252833,0.25208
987,19,1706.66,19,1815.74,2,3,0,155.326,0.203083,0.168742,0.215793,0.202297,0.210085,0.222045,0.271721,0.253495,0.25274
988,19,1706.66,19,1815.74,3,1,2,155.295,0.204175,0.169634,0.211588,0.203385,0.211218,0.223273,0.273252,0.254914,0.248562
989,19,1706.66,19,1815.74,1,2,0,155.264,0.204445,0.169842,0.211871,0.202342,0.2115,0.223838,0.271383,0.255576,0.249204
990,19,1706.66,19,1801.32,0,1,5,155.233,0.204923,0.167893,0.212371,0.202815,0.211999,0.225122,0.272967,0.251264,0.250647
991,19,1706.66,19,1821.94,1,2,2,155.202,0.207868,0.167257,0.211591,0.202065,0.21122,0.224171,0.27601,0.250217,0.249602
992,19,1706.66,19,1788,2,1,5,155.171,0.207756,0.167704,0.211479,0.201953,0.211108,0.22442,0.276344,0.249345,0.249892
993,19,1706.66,19,1758.86,2,1,5,155.14,0.207045,0.167111,0.214198,0.201259,0.210387,0.223469,0.279384,0.248301,0.248846
994,19,1706.66,19,1753.5,4,3,5,155.109,0.206333,0.166519,0.216918,0.200565,0.209665,0.22252,0.282417,0.24726,0.247803
995,19,1706.66,19,1753.5,3,0,0,155.078,0.205571,0.165886,0.216122,0.199821,0.2126,0.221324,0.280932,0.245944,0.2518
996,19,1706.66,19,1752.09,0,3,5,155.047,0.206444,0.166573,0.217044,0.196433,0.213506,0.218837,0.28184,0.246722,0.2526
997,19,1706.66,19,1752.09,2,3,0,155.016,0.209479,0.165921,0.216223,0.195681,0.212696,0.217695,0.280404,0.245449,0.256451
998,19,1706.66,19,1751.07,3,3,5,154.985,0.21062,0.166805,0.21198,0.196739,0.213856,0.218895,0.281986,0.246817,0.252301
999,19,1706.66,19,1811.23,1,0,2,154.954,0.20978,0.16612,0.211135,0.199959,0.213005,0.217748,0.280544,0.245539,0.256168
